album,release_date,track_name,track_num,artist,duration_ms,popularity
Cabaret (New Broadway Cast Recording),1998-06-30,Willkommen,1,"Alan Cumming, Cabaret Ensemble (1998)",451200,44
Cabaret (New Broadway Cast Recording),1998-06-30,So What?,2,Mary Louise Wilson,193733,31
Cabaret (New Broadway Cast Recording),1998-06-30,Don't Tell Mama,3,"Natasha Richardson, Alan Cumming, Cabaret Ensemble (1998)",252666,37
Cabaret (New Broadway Cast Recording),1998-06-30,Mein Herr,4,"Natasha Richardson, Alan Cumming, Cabaret Ensemble (1998)",258773,35
Cabaret (New Broadway Cast Recording),1998-06-30,Perfectly Marvelous,5,"Natasha Richardson, John Benjamin Hickey",166493,32
Cabaret (New Broadway Cast Recording),1998-06-30,Two Ladies,6,"Erin Hill, Michael O'Donnell, Alan Cumming",171173,35
Cabaret (New Broadway Cast Recording),1998-06-30,It Couldn't Please Me More,7,"Mary Louise Wilson, Ron Rifkin",212533,28
Cabaret (New Broadway Cast Recording),1998-06-30,Tomorrow Belongs to Me,8,"Alex Bowen, Alan Cumming",70466,27
Cabaret (New Broadway Cast Recording),1998-06-30,Maybe This Time,9,Natasha Richardson,180093,41
Cabaret (New Broadway Cast Recording),1998-06-30,Money,10,"Alan Cumming, Cabaret Ensemble (1998)",198706,39
Cabaret (New Broadway Cast Recording),1998-06-30,Married,11,"Ron Rifkin, Michele Pawk, Mary Louise Wilson",219666,27
Cabaret (New Broadway Cast Recording),1998-06-30,Tomorrow Belongs to Me (Reprise),12,"Michele Pawk, Denis O'Hare, Cabaret Ensemble (1998)",147266,29
Cabaret (New Broadway Cast Recording),1998-06-30,Entr'acte,13,"Cabaret Orchestra (1998), Patrick Vaccariello",312960,26
Cabaret (New Broadway Cast Recording),1998-06-30,Married (Reprise),14,"Ron Rifkin, Mary Louise Wilson",66866,23
Cabaret (New Broadway Cast Recording),1998-06-30,If You Could See Her,15,"Alan Cumming, Joyce Chittick",220373,33
Cabaret (New Broadway Cast Recording),1998-06-30,What Would You Do?,16,"Mary Louise Wilson, John Benjamin Hickey",209493,26
Cabaret (New Broadway Cast Recording),1998-06-30,I Don't Care Much,17,Alan Cumming,173866,36
Cabaret (New Broadway Cast Recording),1998-06-30,Cabaret,18,"Natasha Richardson, Alan Cumming",254600,39
Cabaret (New Broadway Cast Recording),1998-06-30,Finale,19,"John Benjamin Hickey, Alan Cumming",269106,30
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Prologue: Invisible,1,"Sophia Anne Caruso, Alex Brightman, Beetlejuice Original Broadway Cast Recording Ensemble",162792,49
Beetlejuice (Original Broadway Cast Recording),2019-06-07,"The Whole ""Being Dead"" Thing",2,"Alex Brightman, Beetlejuice Original Broadway Cast Recording Ensemble",223564,59
Beetlejuice (Original Broadway Cast Recording),2019-06-07,"Ready Set, Not Yet",3,"Rob McClure, Kerry Butler, Alex Brightman",222176,49
Beetlejuice (Original Broadway Cast Recording),2019-06-07,"The Whole ""Being Dead"" Thing, Pt. 2",4,"Alex Brightman, Kerry Butler, Rob McClure, Beetlejuice Original Broadway Cast Recording Ensemble",100113,52
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Dead Mom,5,"Sophia Anne Caruso, Beetlejuice Original Broadway Cast Recording Ensemble",184147,58
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Fright of Their Lives,6,"Alex Brightman, Rob McClure, Kerry Butler, Beetlejuice Original Broadway Cast Recording Ensemble",224633,49
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Ready Set - Reprise,7,"Rob McClure, Kerry Butler",58849,45
Beetlejuice (Original Broadway Cast Recording),2019-06-07,No Reason,8,"Leslie Kritzer, Sophia Anne Caruso",191645,49
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Invisible (Reprise) / On the Roof,9,"Alex Brightman, Sophia Anne Caruso",108243,46
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Say My Name,10,"Alex Brightman, Sophia Anne Caruso, Kerry Butler, Rob McClure",235286,65
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Day-O (The Banana Boat Song) - Act 1 Finale,11,"Leslie Kritzer, Adam Dannheisser, Sophia Anne Caruso, Kerry Butler, Rob McClure, Alex Brightman, Danny Rutigliano, Jill Abramovitz, Beetlejuice Original Broadway Cast Recording Ensemble, Ramone Owens",224382,50
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Girl Scout,12,"Dana Steingold, Sophia Anne Caruso, Beetlejuice Original Broadway Cast Recording Ensemble",146564,51
Beetlejuice (Original Broadway Cast Recording),2019-06-07,That Beautiful Sound,13,"Alex Brightman, Sophia Anne Caruso, Beetlejuice Original Broadway Cast Recording Ensemble",314950,51
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Barbara 2.0,14,"Kerry Butler, Rob McClure",205743,47
Beetlejuice (Original Broadway Cast Recording),2019-06-07,What I Know Now,15,"Leslie Kritzer, Beetlejuice Original Broadway Cast Recording Ensemble",214786,53
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Home,16,"Sophia Anne Caruso, Adam Dannheisser, Beetlejuice Original Broadway Cast Recording Ensemble",227985,49
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Creepy Old Guy,17,"Sophia Anne Caruso, Alex Brightman, Rob McClure, Kerry Butler, Adam Dannheisser, Beetlejuice Original Broadway Cast Recording Ensemble, Leslie Kritzer",262709,48
Beetlejuice (Original Broadway Cast Recording),2019-06-07,Jump in the Line / Dead Mom - Reprise,18,"Sophia Anne Caruso, Rob McClure, Kerry Butler, Adam Dannheisser, Leslie Kritzer, Beetlejuice Original Broadway Cast Recording Ensemble",125741,47
Something Rotten! (Original Broadway Cast Recording),2015-06-02,Welcome to the Renaissance,1,"Michael James Scott, 'Something Rotten' Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",285773,39
Something Rotten! (Original Broadway Cast Recording),2015-06-02,"God, I Hate Shakespeare",2,"Brian D'Arcy James, John Cariani, 'Something Rotten' Male Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",164066,43
Something Rotten! (Original Broadway Cast Recording),2015-06-02,Right Hand Man,3,"Heidi Blickenstaff, Brian D'Arcy James, John Cariani, Wayne Kirkpatrick, Karey Kirkpatrick",163720,44
Something Rotten! (Original Broadway Cast Recording),2015-06-02,"God, I Hate Shakespeare - Reprise",4,"Brian D'Arcy James, Wayne Kirkpatrick, Karey Kirkpatrick",90346,31
Something Rotten! (Original Broadway Cast Recording),2015-06-02,A Musical,5,"Brad Oscar, Brian D'Arcy James, 'Something Rotten' Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",467906,40
Something Rotten! (Original Broadway Cast Recording),2015-06-02,The Black Death,6,"'Something Rotten' Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",75693,34
Something Rotten! (Original Broadway Cast Recording),2015-06-02,I Love the Way,7,"Kate Reinders, John Cariani, Wayne Kirkpatrick, Karey Kirkpatrick",169293,35
Something Rotten! (Original Broadway Cast Recording),2015-06-02,Will Power,8,"Christian Borle, 'Something Rotten' Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",299533,38
Something Rotten! (Original Broadway Cast Recording),2015-06-02,Bottom's Gonna Be on Top,9,"Brian D'Arcy James, 'Something Rotten' Company, Kurt Deutsch, Kevin McCollum, Wayne Kirkpatrick, Karey Kirkpatrick",330346,35
Something Rotten! (Original Broadway Cast Recording),2015-06-02,Welcome to the Renaissance - Reprise,10,"Michael James Scott, Wayne Kirkpatrick, Karey Kirkpatrick",42386,30
Something Rotten! (Original Broadway Cast Recording),2015-06-02,Hard to Be the Bard,11,"Christian Borle, 'Something Rotten' Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",238746,48
Something Rotten! (Original Broadway Cast Recording),2015-06-02,It's Eggs!,12,"Brian D'Arcy James, 'Something Rotten' Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",39960,30
Something Rotten! (Original Broadway Cast Recording),2015-06-02,We See the Light,13,"Kate Reinders, John Cariani, Brooks Ashmanskas, Brian D'Arcy James, 'Something Rotten' Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",245960,33
Something Rotten! (Original Broadway Cast Recording),2015-06-02,To Thine Own Self,14,"John Cariani, Brian D'Arcy James, Christian Borle, 'Something Rotten' Male Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",238306,32
Something Rotten! (Original Broadway Cast Recording),2015-06-02,Right Hand Man - Reprise,15,"Heidi Blickenstaff, John Cariani, Wayne Kirkpatrick, Karey Kirkpatrick",81933,28
Something Rotten! (Original Broadway Cast Recording),2015-06-02,Something Rotten! / Make an Omelette,16,"Brian D'Arcy James, Brad Oscar, 'Something Rotten' Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",354493,32
Something Rotten! (Original Broadway Cast Recording),2015-06-02,To Thine Own Self - Reprise,17,"Brian D'Arcy James, John Cariani, Wayne Kirkpatrick, Karey Kirkpatrick",110760,28
Something Rotten! (Original Broadway Cast Recording),2015-06-02,Finale,18,"'Something Rotten' Company, Wayne Kirkpatrick, Karey Kirkpatrick",151786,29
Pippin (New Broadway Cast Recording),2013-07-09,Magic to Do,1,"Patina Miller, The Players",275253,36
Pippin (New Broadway Cast Recording),2013-07-09,Corner of the Sky,2,Matthew James Thomas,176466,42
Pippin (New Broadway Cast Recording),2013-07-09,War Is a Science,3,"Terrence Mann, Matthew James Thomas, The Players",194133,28
Pippin (New Broadway Cast Recording),2013-07-09,Glory,4,"Patina Miller, The Players",354653,29
Pippin (New Broadway Cast Recording),2013-07-09,Simple Joys,5,Patina Miller,152760,34
Pippin (New Broadway Cast Recording),2013-07-09,No Time at All,6,"Andrea Martin, The Players",354506,29
Pippin (New Broadway Cast Recording),2013-07-09,With You,7,Matthew James Thomas,339493,26
Pippin (New Broadway Cast Recording),2013-07-09,Spread a Little Sunshine,8,Charlotte D'Amboise,183533,26
Pippin (New Broadway Cast Recording),2013-07-09,Morning Glow,9,"Matthew James Thomas, The Players",256066,32
Pippin (New Broadway Cast Recording),2013-07-09,Entr'acte,10,"The Players, Matthew James Thomas",114666,22
Pippin (New Broadway Cast Recording),2013-07-09,On the Right Track,11,"Patina Miller, Matthew James Thomas",234893,30
Pippin (New Broadway Cast Recording),2013-07-09,Kind of Woman,12,Rachel Bay Jones,175413,27
Pippin (New Broadway Cast Recording),2013-07-09,Extraordinary,13,Matthew James Thomas,158333,28
Pippin (New Broadway Cast Recording),2013-07-09,Love Song,14,"Matthew James Thomas, Rachel Bay Jones",149840,25
Pippin (New Broadway Cast Recording),2013-07-09,I Guess I'll Miss the Man,15,Rachel Bay Jones,126226,27
Pippin (New Broadway Cast Recording),2013-07-09,Finale,16,"Patina Miller, Matthew James Thomas, Andrew Cekala, Ashton Woerz, The Players",450773,26
Pippin (New Broadway Cast Recording),2013-07-09,Corner of the Sky (Sing-A-Long),17,The Pippin Orchestra,175080,18
Pippin (New Broadway Cast Recording),2013-07-09,Simple Joys (Sing-A-Long),18,The Pippin Orchestra,152800,14
Pippin (New Broadway Cast Recording),2013-07-09,Kind of Woman (Sing-A-Long),19,The Pippin Orchestra,131600,13
Pippin (New Broadway Cast Recording),2013-07-09,Extraordinary (Sing-A-Long),20,The Pippin Orchestra,156893,12
The Notebook (Original Broadway Cast Recording),2024-04-19,Time,1,"Dorian Harewood, Joy Woods, Ryan Vasquez, Jordan Tyson, John Cardoza, Original Broadway Cast of The Notebook",206786,38
The Notebook (Original Broadway Cast Recording),2024-04-19,Dance With Me,2,"John Cardoza, Carson Stewart, Dorcas Leung, Jordan Tyson, Hillary Fisher",79244,36
The Notebook (Original Broadway Cast Recording),2024-04-19,Carry You Home,3,"John Cardoza, Jordan Tyson",114772,39
The Notebook (Original Broadway Cast Recording),2024-04-19,Blue Shutters,4,"John Cardoza, Jordan Tyson",62597,37
The Notebook (Original Broadway Cast Recording),2024-04-19,I Paint,5,"John Cardoza, Jordan Tyson",69839,36
The Notebook (Original Broadway Cast Recording),2024-04-19,Sadness and Joy,6,"Jordan Tyson, John Cardoza",144744,38
The Notebook (Original Broadway Cast Recording),2024-04-19,Leave The Light On,7,"Ryan Vasquez, Original Broadway Cast of The Notebook",236234,39
The Notebook (Original Broadway Cast Recording),2024-04-19,What Happens,8,Joy Woods,179127,42
The Notebook (Original Broadway Cast Recording),2024-04-19,I Wanna Go Back,9,"Joy Woods, Jordan Tyson",199697,40
The Notebook (Original Broadway Cast Recording),2024-04-19,If This Is Love,10,Jordan Tyson,158009,39
The Notebook (Original Broadway Cast Recording),2024-04-19,Kiss Me,11,"Jordan Tyson, John Cardoza, Joy Woods, Ryan Vasquez, Original Broadway Cast of The Notebook",196718,38
The Notebook (Original Broadway Cast Recording),2024-04-19,Home,12,Original Broadway Cast of The Notebook,162718,34
The Notebook (Original Broadway Cast Recording),2024-04-19,We Have To Try,13,"Jordan Tyson, John Cardoza, Joy Woods, Ryan Vasquez",95555,34
The Notebook (Original Broadway Cast Recording),2024-04-19,Forever,14,"Joy Woods, Ryan Vasquez, Jordan Tyson, John Cardoza, Original Broadway Cast of The Notebook",332896,37
The Notebook (Original Broadway Cast Recording),2024-04-19,Iron In The Fridge,15,"Dorian Harewood, Ryan Vasquez, John Cardoza",189769,33
The Notebook (Original Broadway Cast Recording),2024-04-19,Don’t You Worry,16,Andrea Burns,73843,32
The Notebook (Original Broadway Cast Recording),2024-04-19,It’s Not Easy,17,"Ryan Vasquez, Joy Woods",81658,35
The Notebook (Original Broadway Cast Recording),2024-04-19,My Days,18,Joy Woods,222239,52
The Notebook (Original Broadway Cast Recording),2024-04-19,I Love You More,19,"Ryan Vasquez, Joy Woods, John Cardoza, Jordan Tyson, Maryann Plunkett, Original Broadway Cast of The Notebook",166299,37
The Notebook (Original Broadway Cast Recording),2024-04-19,I Know,20,"Maryann Plunkett, Dorian Harewood, Original Broadway Cast of The Notebook",173486,33
The Notebook (Original Broadway Cast Recording),2024-04-19,Coda,21,Original Broadway Cast of The Notebook,119740,35
The Lion King: Original Broadway Cast Recording,1997-01-01,Circle of Life with Nants' Ingonyama,1,"Tsidii Le Loka, Ensemble - The Lion King, Lebo M., Faca Kulu",269173,46
The Lion King: Original Broadway Cast Recording,1997-01-01,Grasslands Chant,2,Ensemble - The Lion King,142093,38
The Lion King: Original Broadway Cast Recording,1997-01-01,The Morning Report,3,"Samuel E. Wright, Scott Irby-Ranniar, Geoff Hoyle",151733,35
The Lion King: Original Broadway Cast Recording,1997-01-01,The Lioness Hunt,4,"Ensemble - The Lion King, Lebo M.",124706,37
The Lion King: Original Broadway Cast Recording,1997-01-01,I Just Can't Wait To Be King,5,"Scott Irby-Ranniar, Ensemble - The Lion King, Geoff Hoyle, Kajuana Shuford",182400,41
The Lion King: Original Broadway Cast Recording,1997-01-01,Chow Down,6,"Tracy Nicole Chapman, Stanley Wayne Mathis, Kevin Cahoon",197066,34
The Lion King: Original Broadway Cast Recording,1997-01-01,"They Live in You - From ""The Lion King""/Original Broadway Cast Recording",7,"Samuel E. Wright, Ensemble - The Lion King",181293,44
The Lion King: Original Broadway Cast Recording,1997-01-01,"Be Prepared - From ""The Lion King""/Original Broadway Cast Recording",8,"Ensemble - The Lion King, Tracy Nicole Chapman, Stanley Wayne Mathis, Kevin Cahoon, John Vickery",206800,38
The Lion King: Original Broadway Cast Recording,1997-01-01,The Stampede,9,Ensemble - The Lion King,158173,33
The Lion King: Original Broadway Cast Recording,1997-01-01,Rafiki Mourns,10,"Tsidii Le Loka, Ensemble - The Lion King",125000,32
The Lion King: Original Broadway Cast Recording,1997-01-01,Hakuna Matata,11,"Max Casella, Tom Alan Robbins, Scott Irby-Ranniar, Ensemble - The Lion King, Jason Raize",193240,38
The Lion King: Original Broadway Cast Recording,1997-01-01,One By One,12,"Ensemble - The Lion King, Lebo M.",111973,34
The Lion King: Original Broadway Cast Recording,1997-01-01,The Madness Of King Scar,13,"Heather Headley, Geoff Hoyle, Tracy Nicole Chapman, Stanley Wayne Mathis, Kevin Cahoon, John Vickery",327133,32
The Lion King: Original Broadway Cast Recording,1997-01-01,Shadowland,14,"Heather Headley, Tsidii Le Loka, Ensemble - The Lion King",268600,41
The Lion King: Original Broadway Cast Recording,1997-01-01,"The Lion Sleeps Tonight - From ""The Lion King""/Original Broadway Cast Recording",15,Lebo M.,69760,45
The Lion King: Original Broadway Cast Recording,1997-01-01,Endless Night,16,"Jason Raize, Ensemble - The Lion King",281773,38
The Lion King: Original Broadway Cast Recording,1997-01-01,Can You Feel The Love Tonight,17,"Heather Headley, Jason Raize, Max Casella, Tom Alan Robbins, Ensemble - The Lion King",299213,38
The Lion King: Original Broadway Cast Recording,1997-01-01,He Lives In You (Reprise),18,"Jason Raize, Tsidii Le Loka, Ensemble - The Lion King",252240,46
The Lion King: Original Broadway Cast Recording,1997-01-01,Simba Confronts Scar,19,"Robert Elhai, Mark Mancina",145200,32
The Lion King: Original Broadway Cast Recording,1997-01-01,King Of Pride Rock / Circle Of Life (Reprise),20,"Heather Headley, Jason Raize, Tsidii Le Loka, Max Casella, Tom Alan Robbins, Ensemble - The Lion King, Lebo M., Geoff Hoyle",202626,36
Waitress (Original Broadway Cast Recording),2016-06-03,What's Inside,1,"Jessie Mueller, Waitress Original Broadway Cast Ensemble",91813,45
Waitress (Original Broadway Cast Recording),2016-06-03,Opening Up,2,"Jessie Mueller, Keala Settle, Kimiko Glenn, Eric Anderson, Waitress Original Broadway Cast Ensemble",154373,48
Waitress (Original Broadway Cast Recording),2016-06-03,The Negative,3,"Keala Settle, Kimiko Glenn, Jessie Mueller",147680,45
Waitress (Original Broadway Cast Recording),2016-06-03,What Baking Can Do,4,"Jessie Mueller, Waitress Original Broadway Cast Ensemble",210266,49
Waitress (Original Broadway Cast Recording),2016-06-03,Club Knocked Up,5,"Aisha Jackson, Stephanie Torns, Molly Hager, Charity Angél Dawson",46106,39
Waitress (Original Broadway Cast Recording),2016-06-03,Pomatter Pie,6,The Waitress Band,61120,39
Waitress (Original Broadway Cast Recording),2016-06-03,When He Sees Me,7,"Kimiko Glenn, Jessie Mueller, Keala Settle, Waitress Original Broadway Cast Ensemble",223080,58
Waitress (Original Broadway Cast Recording),2016-06-03,It Only Takes a Taste,8,"Drew Gehling, Jessie Mueller",188800,47
Waitress (Original Broadway Cast Recording),2016-06-03,You Will Still Be Mine,9,"Nick Cordero, Jessie Mueller",138253,41
Waitress (Original Broadway Cast Recording),2016-06-03,A Soft Place to Land,10,"Jessie Mueller, Keala Settle, Kimiko Glenn",177133,42
Waitress (Original Broadway Cast Recording),2016-06-03,Never Ever Getting Rid of Me,11,"Christopher Fitzgerald, Kimiko Glenn, Waitress Original Broadway Cast Ensemble",136200,63
Waitress (Original Broadway Cast Recording),2016-06-03,Bad Idea,12,"Jessie Mueller, Drew Gehling, Waitress Original Broadway Cast Ensemble",186813,49
Waitress (Original Broadway Cast Recording),2016-06-03,I Didn't Plan It,13,Keala Settle,159680,43
Waitress (Original Broadway Cast Recording),2016-06-03,Bad Idea - Reprise,14,"Drew Gehling, Jessie Mueller, Keala Settle, Eric Anderson, Kimiko Glenn, Waitress Original Broadway Cast Ensemble, Christopher Fitzgerald",63240,39
Waitress (Original Broadway Cast Recording),2016-06-03,You Matter to Me,15,"Drew Gehling, Jessie Mueller",261186,45
Waitress (Original Broadway Cast Recording),2016-06-03,I Love You Like a Table,16,"Christopher Fitzgerald, Kimiko Glenn, Waitress Original Broadway Cast Ensemble",116013,43
Waitress (Original Broadway Cast Recording),2016-06-03,Take It from an Old Man,17,"Dakin Matthews, Waitress Original Broadway Cast Ensemble",157413,37
Waitress (Original Broadway Cast Recording),2016-06-03,Dear Baby,18,Jessie Mueller,36693,35
Waitress (Original Broadway Cast Recording),2016-06-03,She Used to Be Mine,19,Jessie Mueller,260573,52
Waitress (Original Broadway Cast Recording),2016-06-03,Contraction Ballet,20,"Jessie Mueller, Waitress Original Broadway Cast Ensemble",62013,35
Waitress (Original Broadway Cast Recording),2016-06-03,Everything Changes,21,"Jessie Mueller, Keala Settle, Kimiko Glenn, Waitress Original Broadway Cast Ensemble",182146,41
Waitress (Original Broadway Cast Recording),2016-06-03,Opening Up - Finale,22,Waitress Original Broadway Company,104013,37
Come From Away (Original Broadway Cast Recording),2017-03-10,Welcome To The Rock,1,"Joel Hatch, 'Come From Away' Company",221306,47
Come From Away (Original Broadway Cast Recording),2017-03-10,38 Planes,2,'Come From Away' Company,69146,41
Come From Away (Original Broadway Cast Recording),2017-03-10,Blankets And Bedding,3,'Come From Away' Company,171733,41
Come From Away (Original Broadway Cast Recording),2017-03-10,28 Hours / Wherever We Are,4,"Jenn Colella, 'Come From Away' Company",453426,40
Come From Away (Original Broadway Cast Recording),2017-03-10,Darkness And Trees,5,'Come From Away' Company,188160,37
Come From Away (Original Broadway Cast Recording),2017-03-10,On The Bus,6,'Come From Away' Company,66413,36
Come From Away (Original Broadway Cast Recording),2017-03-10,Darkness And Trees - Reprise,7,'Come From Away' Company,104293,36
Come From Away (Original Broadway Cast Recording),2017-03-10,Lead Us Out Of The Night,8,'Come From Away' Company,72093,36
Come From Away (Original Broadway Cast Recording),2017-03-10,Phoning Home,9,'Come From Away' Company,62466,35
Come From Away (Original Broadway Cast Recording),2017-03-10,Costume Party,10,"Sharon Wheatley, Q Smith, Chad Kimball, Caesar Samayoa, 'Come From Away' Company",318280,37
Come From Away (Original Broadway Cast Recording),2017-03-10,I Am Here,11,Q Smith,107760,37
Come From Away (Original Broadway Cast Recording),2017-03-10,Prayer,12,"Chad Kimball, 'Come From Away' Company",205986,37
Come From Away (Original Broadway Cast Recording),2017-03-10,On The Edge,13,'Come From Away' Company,201546,36
Come From Away (Original Broadway Cast Recording),2017-03-10,In The Bar / Heave Away,14,'Come From Away' Company,82320,38
Come From Away (Original Broadway Cast Recording),2017-03-10,Screech In,15,"Joel Hatch, 'Come From Away' Company",243586,38
Come From Away (Original Broadway Cast Recording),2017-03-10,Me And The Sky,16,"Jenn Colella, 'Come From Away' Company",276613,47
Come From Away (Original Broadway Cast Recording),2017-03-10,The Dover Fault,17,"Lee MacDougall, Sharon Wheatley",29080,2
Come From Away (Original Broadway Cast Recording),2017-03-10,Stop The World,18,"Lee MacDougall, Sharon Wheatley, 'Come From Away' Company",140320,37
Come From Away (Original Broadway Cast Recording),2017-03-10,38 Planes (Reprise) / Somewhere In The Middle Of Nowhere,19,"Jenn Colella, 'Come From Away' Company",262800,41
Come From Away (Original Broadway Cast Recording),2017-03-10,Something's Missing,20,'Come From Away' Company,336626,36
Come From Away (Original Broadway Cast Recording),2017-03-10,10 Years Later,21,'Come From Away' Company,17120,1
Come From Away (Original Broadway Cast Recording),2017-03-10,Finale,22,"Joel Hatch, 'Come From Away' Company",209040,40
Come From Away (Original Broadway Cast Recording),2017-03-10,Screech Out,23,'Come From Away' Band,104133,35
Wonderland (Original Broadway Cast Recording),2011-05-03,Overture,1,"The Wonderland Orchestra, Jason Howland",125466,17
Wonderland (Original Broadway Cast Recording),2011-05-03,Home,2,CRS,105773,22
Wonderland (Original Broadway Cast Recording),2011-05-03,Down the Rabbit Hole,3,"Janet Dacal, Wonderland Ensemble",68320,20
Wonderland (Original Broadway Cast Recording),2011-05-03,Welcome to Wonderland,4,"Janet Dacal, Karen Mason, Edward Staudenmayer, Danny Stiles, Kate Shindle, Wonderland Ensemble",207160,33
Wonderland (Original Broadway Cast Recording),2011-05-03,Drink Me,5,"Natalie Hill, Morgan James, Kate Loprest",48160,17
Wonderland (Original Broadway Cast Recording),2011-05-03,Advice from a Caterpillar,6,"E. Clayton Cornelious, Janet Dacal, Wonderland Ensemble",262480,22
Wonderland (Original Broadway Cast Recording),2011-05-03,Go with the Flow,7,"Jose Llana, Janet Dacal, Wonderland Ensemble",224066,23
Wonderland (Original Broadway Cast Recording),2011-05-03,One Knight,8,"Darren Ritchie, Wonderland Ensemble",240693,23
Wonderland (Original Broadway Cast Recording),2011-05-03,Mad Tea Party,9,Wonderland Ensemble,79773,22
Wonderland (Original Broadway Cast Recording),2011-05-03,The Mad Hatter,10,"Kate Shindle, Wonderland Ensemble",182280,36
Wonderland (Original Broadway Cast Recording),2011-05-03,Hail the Queen,11,"Karen Mason, Wonderland Ensemble",118280,19
Wonderland (Original Broadway Cast Recording),2011-05-03,Home (Reprise),12,Janet Dacal,129520,17
Wonderland (Original Broadway Cast Recording),2011-05-03,A Nice Little Walk,13,"Kate Shindle, Danny Stiles",146360,19
Wonderland (Original Broadway Cast Recording),2011-05-03,Through the Looking Glass,14,"Janet Dacal, Darren Ritchie, Jose Llana, E. Clayton Cornelious, Edward Staudenmayer, Wonderland Ensemble",162960,20
Wonderland (Original Broadway Cast Recording),2011-05-03,I Will Prevail,15,"Kate Shindle, Wonderland Ensemble",219866,31
Wonderland (Original Broadway Cast Recording),2011-05-03,I Am My Own Invention,16,"Darren Ritchie, Janet Dacal",171546,19
Wonderland (Original Broadway Cast Recording),2011-05-03,Off with Their Heads,17,"Karen Mason, Wonderland Ensemble",180720,22
Wonderland (Original Broadway Cast Recording),2011-05-03,Once More I Can See,18,Janet Dacal,162960,24
Wonderland (Original Broadway Cast Recording),2011-05-03,Together,19,"Darren Ritchie, E. Clayton Cornelious, Jose Llana, Edward Staudenmayer, Janet Dacal",232013,16
Wonderland (Original Broadway Cast Recording),2011-05-03,Heroes,20,"Edward Staudenmayer, Jose Llana, E. Clayton Cornelious, Janet Dacal, Wonderland Ensemble",208186,17
Wonderland (Original Broadway Cast Recording),2011-05-03,Finding Wonderland,21,"Janet Dacal, Wonderland Ensemble",215066,26
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Prologue: Into The Woods,1,‘Into The Woods’ 2022 Broadway Cast,826250,35
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Cinderella At The Grave,2,"David Patrick Kelly, Phillipa Soo, Annie Golden",81518,29
Into The Woods (2022 Broadway Cast Recording),2022-09-30,"Hello, Little Girl",3,"Gavin Creel, Julia Lester",161220,33
Into The Woods (2022 Broadway Cast Recording),2022-09-30,I Guess This Is Goodbye,4,Cole Thompson,62043,31
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Maybe They're Magic,5,"Sara Bareilles, Brian D'Arcy James",59978,33
Into The Woods (2022 Broadway Cast Recording),2022-09-30,I Know Things Now,6,Julia Lester,115721,31
Into The Woods (2022 Broadway Cast Recording),2022-09-30,A Very Nice Prince,7,"Sara Bareilles, Phillipa Soo",69833,30
Into The Woods (2022 Broadway Cast Recording),2022-09-30,First Midnight,8,‘Into The Woods’ 2022 Broadway Cast,71154,30
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Giants In The Sky,9,Cole Thompson,143819,36
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Agony,10,"Gavin Creel, Joshua Henry",146222,39
Into The Woods (2022 Broadway Cast Recording),2022-09-30,It Takes Two,11,"Sara Bareilles, Brian D'Arcy James",169334,34
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Second Midnight,12,‘Into The Woods’ 2022 Broadway Cast,45465,28
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Stay With Me,13,"Patina Miller, Alysia Velez",174117,31
Into The Woods (2022 Broadway Cast Recording),2022-09-30,On The Steps Of The Palace,14,Phillipa Soo,146811,38
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Ever After,15,‘Into The Woods’ 2022 Broadway Cast,145680,33
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Prologue: So Happy,16,‘Into The Woods’ 2022 Broadway Cast,300008,28
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Agony (Reprise),17,"Gavin Creel, Joshua Henry",141379,30
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Witch's Lament,18,Patina Miller,138770,29
